id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
265506,2013-05-11 12:51:02,2013-05-11,2013-05-11 14:51:02 -0500,Pacific Time (US & Canada),9324,lynnwatson,2013-05-12 21:54:24 -0500,2019-05-04 01:26:08 -0500,research,CC-BY-NC,http://www.inaturalist.org/observations/265506,https://static.inaturalist.org/photos/329017/medium.jpg?1444599404,,"","",3,0,false,,"Zaca Ridge Road, Santa Barbara County",34.781194,-120.016932,108,108,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
266056,2013-05-11 12:55:07,2013-05-11,2013-05-11 14:55:07 -0500,Pacific Time (US & Canada),9324,lynnwatson,2013-05-13 11:27:22 -0500,2019-05-04 01:28:41 -0500,research,CC-BY-NC,http://www.inaturalist.org/observations/266056,https://static.inaturalist.org/photos/329734/medium.jpg?1444600275,,"","",1,0,false,,"Zaca Ridge Road, Santa Barbara COunty",34.776993,-120.020914,203,203,,,false,,,Valley Oak,Quercus lobata,valley oak,Plantae,49011
271534,"May 18, 2013 11:40:49 AM PDT",2013-05-18,2013-05-18 13:40:49 -0500,Pacific Time (US & Canada),14580,nselph,2013-05-18 17:58:13 -0500,2017-07-13 23:10:38 -0500,research,CC-BY-NC,http://www.inaturalist.org/observations/271534,https://inaturalist-open-data.s3.amazonaws.com/photos/335847/medium.jpg?1368917987,,"","",1,0,false,2,"",39.00958,-123.091217,2659,2659,,,false,gps,gps,Valley Oak,Quercus lobata,valley oak,Plantae,49011
272314,2013-05-13,2013-05-13,,Pacific Time (US & Canada),16131,kschnei,2013-05-19 14:21:18 -0500,2018-05-02 19:58:57 -0500,research,CC-BY-NC,http://www.inaturalist.org/observations/272314,https://inaturalist-open-data.s3.amazonaws.com/photos/336893/medium.jpg?1444610071,,"","Valley Oak (Quercus lobata), Pine Creek Unit of Sacramento River National Wildlife Refuge, Butte County, California - 13 May 2013.  This huge tree was next to the picnic area.",2,0,false,,"Pine Creek Unit of Sacramento River National Wildlife Refuge, California, United States",39.7429,-121.983615,,,,,false,,,Valley Oak,Quercus lobata,valley oak,Plantae,49011
272983,Sun May 19 2013 16:01:43 GMT-0700 (PDT),2013-05-19,2013-05-19 18:01:43 -0500,Pacific Time (US & Canada),13979,robberfly,2013-05-20 03:01:43 -0500,2017-11-05 21:56:34 -0600,research,CC-BY-NC,http://www.inaturalist.org/observations/272983,https://inaturalist-open-data.s3.amazonaws.com/photos/337519/medium.jpg?1369037268,,"","",1,0,false,,"Mount Diablo State Park, Clayton, California, US",37.889,-121.9341666667,,,,,false,,,Valley Oak,Quercus lobata,valley oak,Plantae,49011
275515,"May 18, 2013 11:37:08 AM PDT",2013-05-18,2013-05-18 13:37:08 -0500,Pacific Time (US & Canada),14578,jossello,2013-05-22 12:31:52 -0500,2017-07-13 23:10:47 -0500,research,CC-BY-NC,http://www.inaturalist.org/observations/275515,https://inaturalist-open-data.s3.amazonaws.com/photos/340847/medium.jpg?1369244199,,"",very old with large hollow burls and many acorns in granary,1,0,false,2,,39.00960298,-123.09117354,7,7,,,false,gps,gps,valley oak,Quercus lobata,valley oak,Plantae,49011
279382,2013-05-25 15:02:07,2013-05-25,2013-05-25 17:02:07 -0500,Pacific Time (US & Canada),11166,m_prebus,2013-05-26 22:18:31 -0500,2017-07-13 23:10:57 -0500,research,CC-BY-NC,http://www.inaturalist.org/observations/279382,https://static.inaturalist.org/photos/345643/medium.jpg?1369624800,,"","",1,0,false,,"Davis, CA",38.528475,-121.781158,10,10,,,false,,,Quercus lobata,Quercus lobata,valley oak,Plantae,49011
279952,2008-03-22,2008-03-22,,Pacific Time (US & Canada),14260,hikingtony,2013-05-27 17:44:55 -0500,2018-01-08 20:20:40 -0600,research,CC-BY-NC,http://www.inaturalist.org/observations/279952,https://inaturalist-open-data.s3.amazonaws.com/photos/346423/medium.JPG?1369694743,,"","",1,0,false,,"North Table Mountain, CA",39.595826,-121.542091,25,25,,,false,,,Valley Oak (Quercus lobata),Quercus lobata,valley oak,Plantae,49011
286697,"june 2, 2013 2:11:17 p.m. PDT",2013-06-02,2013-06-02 16:11:17 -0500,Pacific Time (US & Canada),1,kueda,2013-06-03 01:14:48 -0500,2019-05-07 03:14:52 -0500,research,CC0,http://www.inaturalist.org/observations/286697,https://inaturalist-open-data.s3.amazonaws.com/photos/354804/medium.jpg,,"","",1,0,false,2,"California, US",37.82289413,-121.78781576,10,28329,,,false,gps,gps,valley oak,Quercus lobata,valley oak,Plantae,49011
292576,2013-06-07,2013-06-07,,Pacific Time (US & Canada),16101,dpom,2013-06-08 16:06:51 -0500,2017-07-13 23:11:14 -0500,research,CC-BY-NC,http://www.inaturalist.org/observations/292576,https://inaturalist-open-data.s3.amazonaws.com/photos/362356/medium.JPG?1370725656,,"","",1,0,false,,Skyline Ridge Open Space Preserve,37.300058,-122.18668,211,211,,,false,,,Valley Oak,Quercus lobata,valley oak,Plantae,49011
302440,Mon Jun 17 2013 10:33:30 GMT-0700 (PDT),2013-06-17,2013-06-17 12:33:30 -0500,Pacific Time (US & Canada),13979,robberfly,2013-06-17 14:18:33 -0500,2018-05-02 16:50:46 -0500,research,CC-BY-NC,http://www.inaturalist.org/observations/302440,https://inaturalist-open-data.s3.amazonaws.com/photos/375600/medium.jpg?1371514315,,"","",2,1,false,,"Hastings Natural History Reserve, Monterey County, UCNRS, US-CA, US",36.3628333333,-121.563,,,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
307947,2013-06-21 3:37:43 PM PDT,2013-06-21,2013-06-21 17:37:43 -0500,Pacific Time (US & Canada),4493,dackerly,2013-06-22 01:18:10 -0500,2017-07-13 23:11:30 -0500,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/307947,https://inaturalist-open-data.s3.amazonaws.com/photos/382031/medium.jpg?1371881952,,"","",1,0,false,2,"",37.409477,-122.238393,9,9,,,false,gps,gps,Quercus lobata,Quercus lobata,valley oak,Plantae,49011
313095,2013-06-26 1:12:31 PM PDT,2013-06-26,2013-06-26 15:12:31 -0500,Pacific Time (US & Canada),4493,dackerly,2013-06-26 22:59:01 -0500,2018-12-06 20:00:30 -0600,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/313095,https://inaturalist-open-data.s3.amazonaws.com/photos/388559/medium.jpg?1372305745,,"","This is a large tree by the road just as you approach Phoenix Lake. It is most likely Oregon Oak, but the size and spreading growth form resembles Valley Oak. Valley is not reported on the MMWD plant list for this location. It would be great to check acorns in the fall!",1,0,false,2,"Marin Municipal Water District Watershed, Marin County, US-CA, US",37.955886,-122.575707,9,9,,,false,gps,gps,Oregon Oak,Quercus garryana,Oregon oak,Plantae,68632
334152,2013-06-08 10:14:29,2013-06-08,2013-06-08 12:14:29 -0500,Pacific Time (US & Canada),15293,leafminer,2013-07-15 23:11:11 -0500,2017-12-26 00:00:09 -0600,research,CC-BY-NC,http://www.inaturalist.org/observations/334152,https://inaturalist-open-data.s3.amazonaws.com/photos/417039/medium.JPG?1373947885,,"","Creer 13354
E.Hinman, S.Kawachi, N.Cullen
mature tree, 2-10 specimens
woodland edge/grassland
tall tree with irregular open habit, 40-50' tall and wide, leaves small, 2-4"", fuzzy and deeply lobed.  Bark of tree fissured.
Tree has galls.  Found in close proximity to Phoenix Lake.",1,0,false,,"Marin Municipal Water District Watershed, Marin, California, United States",37.9556055556,-122.5811777778,,,,,false,,,Quercus lobata,Quercus lobata,valley oak,Plantae,49011
338711,2013-07-14 11:00,2013-07-14,2013-07-14 13:00:00 -0500,Pacific Time (US & Canada),18443,jimbelli,2013-07-19 19:18:07 -0500,2021-01-04 15:21:28 -0600,research,CC-BY-NC,http://www.inaturalist.org/observations/338711,https://inaturalist-open-data.s3.amazonaws.com/photos/421612/medium.JPG?1374279509,,"","Directions from Olympia:
101 North to 6 miles north of Shelton; left on Skokomish Valley Road (at State Fish Hatchery). Go 5.3 miles; right on Forest Service Road #23. Go 13.5 miles; right at fork on #2361. Go 3.4 miles; left at fork on #2361-600. Go 2 miles to the end of the road and the Church Creek Trail trailhead.

Pathfinder has broadly arrow-shaped leaves with wavy margins and most notably, silver undersides that will show you the way home after you've walked through a stand of it. Tall, thin, hairy flower stalks with loose clusters of tiny white composite flowers. Massed at the base of a big silver fir with Maianthemum, oak fern/Gymnocarpium dryopteris, Gallium spp., bunchberry/Cornus canadensis, foamflower/Tiarella trifoliata, rosy twisted stalk.
",2,0,false,,"Church Creek Trail, Olympic National Forest",47.448017,-123.4944,,,,,false,,,Adenocaulon bicolor,Adenocaulon bicolor,American trailplant,Plantae,56854
344974,2013-06-02,2013-06-02,,Pacific Time (US & Canada),12364,jonathanwitkop,2013-07-24 22:21:17 -0500,2021-01-11 18:43:51 -0600,research,,http://www.inaturalist.org/observations/344974,https://static.inaturalist.org/photos/429432/medium.JPG?1374722488,,"","",2,0,false,,Malibu Creek State Park,34.099368,-118.724806,144,144,,,false,,,Valley Oak,Quercus lobata,valley oak,Plantae,49011
348927,2013-07-28,2013-07-28,,Eastern Time (US & Canada),17733,zoe_jewell,2013-07-28 10:39:01 -0500,2021-05-02 08:57:15 -0500,research,CC-BY-NC,http://www.inaturalist.org/observations/348927,https://inaturalist-open-data.s3.amazonaws.com/photos/434824/medium.JPG?1375025954,,"Quercus suber, montado, Portugal, cork, suberin","Huge old cork oak tree in Ribeira Grande valley, Monchique Portugal.  June/July are the months for cutting the cork (suberin) layer from the tree bark on a 9-10 year cycle.  This process is shown here.  The trunk under the cork is a bright orange/brown colour in contrast to the grey/brown old cork layer.  ",4,0,false,,"Ribeira Grande valley, Monchique, Portugal",37.371222,-8.642031,,,,,false,,,cork oak,Quercus suber,cork oak,Plantae,50868
352830,Wed Jul 31 2013 09:18:51 GMT-0700 (PDT),2013-07-31,2013-07-31 11:18:51 -0500,Pacific Time (US & Canada),19809,ilana5000,2013-07-31 11:28:14 -0500,2017-01-05 20:43:26 -0600,research,CC-BY-NC,http://www.inaturalist.org/observations/352830,https://inaturalist-open-data.s3.amazonaws.com/photos/439894/medium.jpg?1375288107,,"",Spindle needle like ,2,0,false,3,"208 Oak Valley Ln, Escondido, California, US",33.145362,-117.021581,,,,,false,,,California Buckwheat,Eriogonum fasciculatum,California buckwheat,Plantae,54999
372095,2013-06-07,2013-06-07,,Pacific Time (US & Canada),14475,glorialhall,2013-08-21 12:38:18 -0500,2017-07-13 23:12:12 -0500,research,CC-BY-NC,http://www.inaturalist.org/observations/372095,https://inaturalist-open-data.s3.amazonaws.com/photos/465254/medium.JPG?1377106707,,"","",2,0,false,,"Santa Barbara County, UCNRS, US-CA, US",34.7117126777,-120.1655871304,,10000,private,,true,,,Valley Oak (Quercus lobata),Quercus lobata,valley oak,Plantae,49011
374445,Thu Aug 22 2013 12:20:03 GMT-0700 (PDT),2013-08-22,2013-08-22 14:20:03 -0500,Pacific Time (US & Canada),5505,dani,2013-08-23 11:22:27 -0500,2021-01-06 13:14:29 -0600,research,CC-BY,http://www.inaturalist.org/observations/374445,https://static.inaturalist.org/photos/468034/medium.jpg?1377275072,,"","",2,0,false,,"6313–6443 Eastside Rd, Healdsburg, California, US",38.515988,-122.859105,5,5,,,false,,,Valley oak,Quercus lobata,valley oak,Plantae,49011
376534,2013-08-24,2013-08-24,,Pacific Time (US & Canada),19971,geodani,2013-08-24 20:22:18 -0500,2017-11-05 21:56:23 -0600,research,CC-BY-NC,http://www.inaturalist.org/observations/376534,https://static.inaturalist.org/photos/470747/medium.jpg?1444651279,,"","",1,0,false,,"Sacred Heart Prep, Atherton, CA",37.449446,-122.196572,140,140,,,false,,,Valley Oak,Quercus lobata,valley oak,Plantae,49011
382265,2013-08-29,2013-08-29,,Pacific Time (US & Canada),9494,evelynch,2013-08-29 21:12:22 -0500,2017-10-24 09:32:20 -0500,research,,http://www.inaturalist.org/observations/382265,https://static.inaturalist.org/photos/478037/medium.JPG?1377828752,,"","These are some tricky poison oak, it's growing right up a valley oak. The leaves are similarly lobed except that the poison oak is turning red and it's a little waxier than the oak. It has little fruits hanging if you look closely. Leaves of three let them be!",1,0,false,,Piezzi road santa rosa ca,38.430582,-122.797413,917,917,,,false,,,Western Poison Oak,Toxicodendron diversilobum,Pacific poison oak,Plantae,51080
382977,2013-08-30 1:21:06 PM PDT,2013-08-30,2013-08-30 15:21:06 -0500,Pacific Time (US & Canada),21285,sjordan1,2013-08-30 15:23:34 -0500,2014-10-20 02:46:58 -0500,research,CC-BY-NC,http://www.inaturalist.org/observations/382977,https://inaturalist-open-data.s3.amazonaws.com/photos/479200/medium.jpg?1377918926,,"",Engelmann Oak; San Gabriel Valley;This is one of few such trees in the immidiate area that appear to be the remnant of a woodland that was once more widespread. The species has become threatened and highly encroached upon by urban development.,1,0,false,2,"Los Angeles County, US-CA, US",34.1003882139,-118.0161792283,824,10000,,,false,gps,gps,Quercus engelmannii,Quercus engelmannii,Engelmann oak,Plantae,78804
386810,2013-08-31 16:56:22,2013-08-31,2013-08-31 18:56:22 -0500,Pacific Time (US & Canada),1,kueda,2013-09-03 01:40:30 -0500,2014-10-20 02:56:17 -0500,research,CC0,http://www.inaturalist.org/observations/386810,https://inaturalist-open-data.s3.amazonaws.com/photos/483838/medium.jpg?1444663675,,"","",2,0,false,,"Shell Ridge Open Space, Contra Costa County, CA, USA",37.879833,-122.009,32,32,,,false,,manual,Valley Oak,Quercus lobata,valley oak,Plantae,49011
395112,Wed Sep 11 2013 18:11:17 GMT-0700 (PDT),2013-09-11,2013-09-11 20:11:17 -0500,Pacific Time (US & Canada),5505,dani,2013-09-12 00:19:37 -0500,2017-07-13 23:12:28 -0500,research,CC-BY,http://www.inaturalist.org/observations/395112,https://static.inaturalist.org/photos/494437/medium.JPG?1378965185,,"",3 -4 ft diameter,1,0,false,,"Lake Sonoma Recreational Area, Cazadero, California, US",38.712303,-123.024198,5,5,,,false,,,Valley oak,Quercus lobata,valley oak,Plantae,49011
404959,2013-09-21,2013-09-21,,Pacific Time (US & Canada),21806,jaguarsage,2013-09-22 09:50:24 -0500,2021-01-12 14:02:42 -0600,research,,http://www.inaturalist.org/observations/404959,https://static.inaturalist.org/photos/506828/medium.jpg?1379861430,,"Valley Oak, Tejon Ranch, Beale Adobe, trees","Very large trees are in the Beale Adobe area, near sag pond and lining the edges of the creek and wetlands.",1,0,false,,"Beale Adobe, Tejon Ranch, CA",34.766,-118.669,,,,,false,,,Valley Oak,Quercus lobata,valley oak,Plantae,49011
411866,Fri Aug 30 2013 08:21:56 GMT-0700 (PDT),2013-08-30,2013-08-30 10:21:56 -0500,Pacific Time (US & Canada),3090,zabbey,2013-09-28 22:43:12 -0500,2021-01-12 14:11:56 -0600,research,CC-BY,http://www.inaturalist.org/observations/411866,https://inaturalist-open-data.s3.amazonaws.com/photos/518384/medium.jpg?1380426276,,"","",3,0,false,3,"Santa Monica Mountains Nat Rec Area Vis CTR, Thousand Oaks, California, US",34.1725,-118.9863333333,,,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
412026,2013-09-28,2013-09-28,,Pacific Time (US & Canada),21806,jaguarsage,2013-09-29 09:21:20 -0500,2015-06-23 19:05:59 -0500,research,,http://www.inaturalist.org/observations/412026,https://static.inaturalist.org/photos/518637/medium.jpg?1380464486,,"plants, tejon ranch","Mixed in with other plants, willows, valley oak, wild grapes, wild oats in the area.",1,0,false,,"Monte Field, Tejon Canyon, Tejon Ranch, CA",35.05,-118.68,3200,3200,,,false,,,Yerba Mansa,Anemopsis californica,yerba mansa,Plantae,60241
413131,Thu Sep 26 2013 07:56:50 GMT-0700 (PDT),2013-09-26,2013-09-26 09:56:50 -0500,Pacific Time (US & Canada),22261,lindsaydailey,2013-09-30 16:23:26 -0500,2018-10-28 15:05:59 -0500,research,CC-BY-NC,http://www.inaturalist.org/observations/413131,https://inaturalist-open-data.s3.amazonaws.com/photos/520071/medium.jpg?1380576259,,"",Oozing,1,0,false,,"95469, Potter Valley, CA, US",39.333165,-123.091966,10,10,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
413136,Fri Sep 27 2013 14:26:27 GMT-0700 (PDT),2013-09-27,2013-09-27 16:26:27 -0500,Pacific Time (US & Canada),22261,lindsaydailey,2013-09-30 16:23:28 -0500,2017-07-13 23:12:38 -0500,research,CC-BY-NC,http://www.inaturalist.org/observations/413136,https://inaturalist-open-data.s3.amazonaws.com/photos/520080/medium.jpg?1380576291,,"","",1,0,false,,"95469, Potter Valley, CA, US",39.334598,-123.091569,5,5,,,false,,,Valley Oak,Quercus lobata,valley oak,Plantae,49011
419385,2013-10-05 11:08:32 AM PDT,2013-10-05,2013-10-05 13:08:32 -0500,Pacific Time (US & Canada),23522,suecossins,2013-10-05 20:21:02 -0500,2017-07-13 23:12:41 -0500,research,CC-BY-NC,http://www.inaturalist.org/observations/419385,https://inaturalist-open-data.s3.amazonaws.com/photos/528462/medium.jpg?1381022904,,"","",1,0,false,2,,37.52643415,-122.3229616167,8,8,,,false,gps,gps,valley oak,Quercus lobata,valley oak,Plantae,49011
419966,2013-10-05,2013-10-05,,Pacific Time (US & Canada),23580,brenjay,2013-10-06 12:50:40 -0500,2019-05-04 01:26:10 -0500,research,CC-BY-NC,http://www.inaturalist.org/observations/419966,https://inaturalist-open-data.s3.amazonaws.com/photos/529294/medium.jpg?1381081844,,"",Young acorn on Quercas Lobata (Valley Oak),3,0,false,,"Sedgwick Reserve, Santa Ynez, CA",34.692871,-120.041041,1784,1784,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
424406,Thu Oct 10 2013 10:25:46 GMT-0700 (PDT),2013-10-10,2013-10-10 12:25:46 -0500,Pacific Time (US & Canada),12947,sedgwickdirector,2013-10-10 13:57:11 -0500,2019-05-04 01:28:09 -0500,research,CC-BY-NC,http://www.inaturalist.org/observations/424406,https://inaturalist-open-data.s3.amazonaws.com/photos/536370/medium.jpg?1381528528,,"",Acorns!,2,0,false,3,"93460, Santa Ynez, California, US",34.692754,-120.039634,5,5,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
427219,2013-10-12 16:11:40,2013-10-12,2013-10-12 18:11:40 -0500,Pacific Time (US & Canada),1,kueda,2013-10-13 02:01:26 -0500,2014-10-20 04:39:13 -0500,research,CC0,http://www.inaturalist.org/observations/427219,https://inaturalist-open-data.s3.amazonaws.com/photos/538051/medium.jpg?1381647751,,"",,2,0,false,,"Pleasanton Ridge Regional Park, Alameda, California, United States",37.614318961,-121.8821086361,,,,,false,,,Quercus lobata,Quercus lobata,valley oak,Plantae,49011
427818,Fri Oct 11 2013 14:03:46 GMT-0700 (PDT),2013-10-11,2013-10-11 16:03:46 -0500,Pacific Time (US & Canada),14260,hikingtony,2013-10-13 16:38:42 -0500,2017-07-13 23:12:46 -0500,research,CC-BY-NC,http://www.inaturalist.org/observations/427818,https://inaturalist-open-data.s3.amazonaws.com/photos/538795/medium.jpg?1381700385,,"","",1,0,false,3,"95449, Hopland, CA, US",39.028987,-123.07553,5,5,,,false,,,Valley Oak,Quercus lobata,valley oak,Plantae,49011
437270,2013-10-21,2013-10-21,,Pacific Time (US & Canada),10201,edwardrooks,2013-10-22 15:27:22 -0500,2017-07-13 23:12:51 -0500,research,CC-BY-NC,http://www.inaturalist.org/observations/437270,https://inaturalist-open-data.s3.amazonaws.com/photos/550543/medium.jpg?1382473647,,"Tree, Valley Oak, Quercus lobata, Almaden Quicksilver County Park, San Jose, California","",2,0,false,,Almaden Quicksilver County Park,37.213447,-121.884813,4961,4961,,,false,,,Valley Oak,Quercus lobata,valley oak,Plantae,49011
