id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,longitude,latitude
57861283,2020-08-28T12:53:23-07:00,8/28/20,8/28/20 14:53,UTC,1985563,pnorthrop,8/28/20 15:34,9/16/20 22:59,research,NA,https://www.inaturalist.org/observations/57861283,https://inaturalist-open-data.s3.amazonaws.com/photos/92329941/medium.jpeg?1598646897,NA,NA,NA,2,0,FALSE,333,Citrus Heights,NA,NA,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.3204117,38.67410333
57894467,2020/08/26 7:12 AM PDT,8/26/20,8/26/20 9:12,Pacific Time (US & Canada),757838,rmoger,8/28/20 23:45,8/29/20 3:42,research,NA,https://www.inaturalist.org/observations/57894467,https://static.inaturalist.org/photos/92386627/medium.jpg?1598676317,NA,NA,NA,1,0,FALSE,NA,"Carmichael, CA, USA",172,172,NA,NA,FALSE,NA,NA,Valley Oak,Quercus lobata,valley oak,Plantae,49011,-121.3103485,38.61681173
57902144,2020-08-27 4:35:10 PM PDT,8/27/20,8/27/20 18:35,Pacific Time (US & Canada),54050,ruxandra14,8/29/20 3:28,12/30/20 22:56,research,CC-BY-NC,https://www.inaturalist.org/observations/57902144,https://inaturalist-open-data.s3.amazonaws.com/photos/92399502/medium.jpeg?1598689756,NA,NA,NA,1,0,FALSE,2,"Elk Grove, CA 95624, USA",NA,NA,NA,NA,FALSE,gps,gps,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.3776687,38.3952174
58092876,2020-08-18 8:26:14 AM PDT,8/18/20,8/18/20 10:26,Pacific Time (US & Canada),3534259,ramondo,8/30/20 17:53,9/3/20 17:45,research,CC-BY-NC,https://www.inaturalist.org/observations/58092876,https://inaturalist-open-data.s3.amazonaws.com/photos/92715269/medium.jpeg?1598827999,NA,NA,NA,3,1,FALSE,2,"Folsom, CA, USA",NA,NA,NA,NA,FALSE,gps,gps,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.1519444,38.65083333
58106040,2020-08-30 5:59:20 PM PDT,8/30/20,8/30/20 19:59,Pacific Time (US & Canada),3521259,makennabarber,8/30/20 20:00,8/30/20 22:35,research,NA,https://www.inaturalist.org/observations/58106040,https://static.inaturalist.org/photos/92737873/medium.jpeg?1598835632,NA,NA,NA,1,0,FALSE,2,"California, US",9,28240,obscured,NA,TRUE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.331873,38.59009028
58419943,Thu Sep 03 2020 08:15:23 GMT-0700 (PDT),9/3/20,9/3/20 10:15,Pacific Time (US & Canada),133657,janoutdoor,9/3/20 10:16,9/4/20 1:15,research,CC-BY-NC,https://www.inaturalist.org/observations/58419943,https://inaturalist-open-data.s3.amazonaws.com/photos/93269606/medium.jpg?1599146288,NA,NA,NA,1,0,FALSE,3,"American River Bike Trail, Fair Oaks, CA, US",32,32,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.2621485,38.63724209
58736123,Sun Sep 06 2020 10:15:34 GMT-0700 (PDT),9/6/20,9/6/20 12:15,Pacific Time (US & Canada),3569449,aaronholst,9/6/20 12:15,11/26/20 0:37,research,NA,https://www.inaturalist.org/observations/58736123,https://static.inaturalist.org/photos/93794556/medium.jpg?1599412559,NA,NA,NA,1,0,FALSE,3,"Stone Lakes National Wildlife Refuge, Elk Grove, CA, US",3,3,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.4945916,38.36958408
59007714,2020-09-08 6:14:44 PM PDT,9/8/20,9/8/20 20:14,Pacific Time (US & Canada),2534069,natureboy916,9/8/20 20:17,12/30/20 22:51,research,CC-BY-NC,https://www.inaturalist.org/observations/59007714,https://inaturalist-open-data.s3.amazonaws.com/photos/94248557/medium.jpeg?1599614265,NA,NA,Valley oak..big fire scar,1,0,FALSE,2,"Fair Oaks, CA, USA",4,4,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.2702821,38.65451001
59459393,Fri Sep 11 2020 13:26:10 GMT-0700 (PDT),9/11/20,9/11/20 15:26,Pacific Time (US & Canada),725661,alisaun,9/13/20 11:20,10/22/20 21:34,research,NA,https://www.inaturalist.org/observations/59459393,https://static.inaturalist.org/photos/95007182/medium.jpg?1600014024,NA,NA,NA,1,0,FALSE,3,"American River Dr, Arcade, CA, US",10,10,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.3832383,38.57033667
59758557,2020-09-15 12:28:15 PM PDT,9/15/20,9/15/20 14:28,Pacific Time (US & Canada),3064672,nickcecchi,9/16/20 3:09,9/16/20 22:38,research,NA,https://www.inaturalist.org/observations/59758557,https://static.inaturalist.org/photos/95507132/medium.jpeg?1600243755,NA,NA,NA,2,0,FALSE,2,"College Greens East, La Riviera, CA 95826, USA",NA,NA,NA,NA,FALSE,gps,gps,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.361754,38.567484
59796195,Wed Sep 16 2020 10:35:26 GMT-0700 (PDT),9/16/20,9/16/20 12:35,Pacific Time (US & Canada),2442474,elenavalencia,9/16/20 12:51,11/20/20 0:34,research,CC-BY-NC,https://www.inaturalist.org/observations/59796195,https://inaturalist-open-data.s3.amazonaws.com/photos/95794144/medium.jpg?1600390381,NA,NA,NA,1,0,FALSE,3,"Cosumnes River Preserve, Elk Grove, CA, US",2259,2259,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.4457783,38.26727381
60041284,Thu Dec 05 2019 11:56:55 GMT-0800 (PST),12/5/19,12/5/19 5:56,UTC,3003001,lilrobin,9/18/20 23:19,9/19/20 2:19,research,CC-BY-NC,https://www.inaturalist.org/observations/60041284,https://inaturalist-open-data.s3.amazonaws.com/photos/95980122/medium.jpg?1600489189,NA,NA,NA,1,0,FALSE,3,"Effie Yeaw Nature Center, Carmichael, CA, US",NA,NA,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.3110583,38.61701667
60074781,2020-09-19 8:31:17 AM PDT,9/19/20,9/19/20 10:31,Pacific Time (US & Canada),3057,vermfly,9/19/20 10:32,9/20/20 0:59,research,CC-BY-NC,https://www.inaturalist.org/observations/60074781,https://inaturalist-open-data.s3.amazonaws.com/photos/96034363/medium.jpeg?1600529576,NA,NA,NA,1,0,FALSE,2,"La Riviera, CA, USA",18,18,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.3404799,38.57866446
60216738,2020-09-20 10:59:53 AM PDT,9/20/20,9/20/20 12:59,Pacific Time (US & Canada),793472,marymary,9/20/20 13:02,9/20/20 14:31,research,CC-BY-NC,https://www.inaturalist.org/observations/60216738,https://inaturalist-open-data.s3.amazonaws.com/photos/96265811/medium.jpeg?1600624970,NA,NA,NA,1,0,FALSE,2,"Campus Commons, Sacramento, CA 95825, USA",27,27,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.4171799,38.5618793
60464446,Tue Sep 22 2020 15:15:30 GMT-0700 (PDT),9/22/20,9/22/20 17:15,Pacific Time (US & Canada),1040985,srac76,9/22/20 17:20,10/1/20 12:59,research,CC-BY-NC,https://www.inaturalist.org/observations/60464446,https://inaturalist-open-data.s3.amazonaws.com/photos/96685879/medium.jpg?1600813241,NA,NA,NA,1,0,FALSE,3,"Prairie City Rd, Folsom, CA, US",6,6,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.1629722,38.648655
60664759,2020-09-24 4:53:07 PM PDT,9/24/20,9/24/20 18:53,Pacific Time (US & Canada),793472,marymary,9/24/20 18:55,10/22/20 21:29,research,CC-BY-NC,https://www.inaturalist.org/observations/60664759,https://inaturalist-open-data.s3.amazonaws.com/photos/97019310/medium.jpeg?1600991746,NA,NA,NA,1,0,FALSE,2,"Carmichael, CA 95608, USA",9,9,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.3074111,38.61421641
61913266,Tue Oct 06 2020 17:49:38 GMT-0700 (PDT),10/6/20,10/6/20 19:49,Pacific Time (US & Canada),3515326,catiemangonon,10/6/20 19:52,12/30/20 21:54,research,CC-BY-NC,https://www.inaturalist.org/observations/61913266,https://inaturalist-open-data.s3.amazonaws.com/photos/99131954/medium.jpg?1602031972,NA,NA,"This small tree is growing on the decline to a former creek. The creek is now dried up, and these little trees are growing all along it.",2,0,FALSE,3,"Ahmed Ave, Elk Grove, CA, US",30,30,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.3744499,38.40378201
62086359,2020-10-07 6:15:45 PM PDT,10/7/20,10/7/20 20:15,Pacific Time (US & Canada),3591438,andrewkenrow,10/8/20 22:24,10/9/20 2:40,research,CC-BY-NC,https://www.inaturalist.org/observations/62086359,https://inaturalist-open-data.s3.amazonaws.com/photos/99431458/medium.jpeg?1602214013,NA,NA,NA,1,0,FALSE,2,"Unnamed Road, Folsom, CA 95630, USA",NA,NA,NA,NA,FALSE,gps,gps,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.130109,38.69805997
62214630,Sat Oct 10 2020 10:41:52 GMT-0700 (PDT),10/10/20,10/10/20 12:41,Pacific Time (US & Canada),1593767,coolkiddmatt,10/10/20 12:43,10/10/20 18:58,research,CC-BY-NC,https://www.inaturalist.org/observations/62214630,https://inaturalist-open-data.s3.amazonaws.com/photos/99655559/medium.jpg?1602352857,NA,NA,NA,1,0,FALSE,3,"Cosumnes River Preserve, Elk Grove, CA, US",2652,2652,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.4389613,38.27141632
62217523,2020-10-10 10:37:29 AM PDT,10/10/20,10/10/20 12:37,Pacific Time (US & Canada),290024,chris147,10/10/20 13:14,11/20/20 0:30,research,NA,https://www.inaturalist.org/observations/62217523,https://static.inaturalist.org/photos/99657616/medium.jpeg?1602353657,NA,NA,NA,1,0,FALSE,2,"Woodlake, Sacramento, CA, USA",NA,NA,NA,NA,FALSE,gps,gps,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.465821,38.602589
62352005,Fri Oct 09 2020 12:48:28 GMT-0700 (PDT),10/9/20,10/9/20 14:48,Pacific Time (US & Canada),4850,garyg,10/11/20 17:29,10/12/20 17:34,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/62352005,https://inaturalist-open-data.s3.amazonaws.com/photos/99888752/medium.jpg?1602455375,NA,NA,NA,1,0,FALSE,3,"Cosumnes River Preserve, Galt, CA, US",4,4,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.4382867,38.266605
62592674,Wed Oct 14 2020 15:10:08 GMT-0700 (PDT),10/14/20,10/14/20 17:10,Pacific Time (US & Canada),740465,ignatiusb,10/14/20 17:13,10/15/20 16:14,research,NA,https://www.inaturalist.org/observations/62592674,https://static.inaturalist.org/photos/100311723/medium.jpg?1602713600,NA,NA,Covered in galls,1,0,FALSE,3,"Fair Oaks Blvd, Fair Oaks, CA, US",65,65,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.2894893,38.63633334
62747394,2020-10-16 4:54:54 PM PDT,10/16/20,10/16/20 18:54,Pacific Time (US & Canada),134235,sporadicgrowth,10/16/20 18:56,10/17/20 23:01,research,CC-BY-NC,https://www.inaturalist.org/observations/62747394,https://inaturalist-open-data.s3.amazonaws.com/photos/100588185/medium.jpeg?1602892591,NA,NA,NA,1,0,FALSE,2,"Sacramento, CA 95819, USA",8,8,NA,NA,FALSE,gps,gps,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.4237305,38.57943764
63030721,Mon Oct 19 2020 11:44:44 GMT-0700 (PDT),10/19/20,10/19/20 13:44,Pacific Time (US & Canada),3710402,kevin_c,10/19/20 13:45,11/15/20 23:48,research,CC-BY-NC,https://www.inaturalist.org/observations/63030721,https://inaturalist-open-data.s3.amazonaws.com/photos/101092438/medium.jpg?1603133133,NA,NA,NA,1,0,FALSE,3,"Campbell Ln, Sacramento, CA, US",5,5,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.5057605,38.52639295
63721127,Wed Oct 28 2020 13:25:04 GMT-0700 (PDT),10/28/20,10/28/20 15:25,Pacific Time (US & Canada),2642898,rowen10,10/28/20 15:26,11/14/20 23:08,research,CC-BY-NC,https://www.inaturalist.org/observations/63721127,https://inaturalist-open-data.s3.amazonaws.com/photos/103033117/medium.jpg?1604426590,NA,NA,NA,1,0,FALSE,3,"Simpson Ranch Ct, Wilton, CA, US",378,378,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.1926857,38.46370362
63742518,6/19/20,6/19/20,NA,Pacific Time (US & Canada),811913,abcdefgewing,10/28/20 22:15,11/14/20 23:05,research,CC-BY-NC,https://www.inaturalist.org/observations/63742518,https://inaturalist-open-data.s3.amazonaws.com/photos/102352033/medium.jpg?1603940200,NA,NA,"This is the abundant oak species in riparian areas on the east side of the valley, replacing Coast Live Oak and Valley Oak mostly farther west.  Blue Oak predominates in drier locations on the east side. Compared to Coast Live Oak, Interior has more spiny new leaves, and its leaves are concave instead of convex.",1,0,FALSE,NA,"Gold River, CA 95670, USA",4,4,NA,NA,FALSE,NA,NA,interior live oak,Quercus wislizeni,interior live oak,Plantae,51089,-121.2648492,38.6323856
64334267,Fri Nov 06 2020 16:48:07 GMT-0800 (PST),11/6/20,11/6/20 18:48,Pacific Time (US & Canada),3716942,codyblanchard,11/6/20 20:14,11/7/20 12:46,research,CC-BY-NC,https://www.inaturalist.org/observations/64334267,https://inaturalist-open-data.s3.amazonaws.com/photos/103413161/medium.jpg?1604715268,NA,NA,NA,1,0,FALSE,3,"American River Bike Trail, Arcade, CA, US",10,10,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.3670883,38.56963333
64382504,Sat Nov 07 2020 11:50:53 GMT-0800 (PST),11/7/20,11/7/20 5:50,UTC,1470739,emily618,11/7/20 13:51,11/7/20 19:17,research,NA,https://www.inaturalist.org/observations/64382504,https://static.inaturalist.org/photos/103498095/medium.jpg?1604778775,NA,NA,NA,1,0,FALSE,3,"Cosumnes River Preserve, Galt, CA, US",5,5,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.43865,38.26268793
64382824,2020-11-07 11:54:42 AM PST,11/7/20,11/7/20 5:54,UTC,2650840,alexweissman,11/7/20 13:55,11/19/20 23:42,research,NA,https://www.inaturalist.org/observations/64382824,https://static.inaturalist.org/photos/103604604/medium.jpeg?1604849956,NA,NA,NA,1,0,FALSE,2,"Galt, CA 95632, USA",8,8,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.4393277,38.27133641
64553253,2020-11-09 2:15:12 PM PST,11/9/20,11/9/20 16:15,Pacific Time (US & Canada),3262627,alexbinck,11/9/20 16:19,11/14/20 22:10,research,CC-BY-NC,https://www.inaturalist.org/observations/64553253,https://inaturalist-open-data.s3.amazonaws.com/photos/103798665/medium.jpeg?1604960396,NA,NA,"18'1"" in circumference.",1,0,FALSE,2,"Azevedo Dr & Bannon Creek Dr (SB), Sacramento, CA 95833, USA",19,19,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.5054706,38.61565049
64677617,2020-11-11T09:29:04-08:00,11/11/20,11/11/20 11:29,Pacific Time (US & Canada),3211649,psychoticjester,11/11/20 11:29,11/11/20 11:34,research,CC-BY-SA,https://www.inaturalist.org/observations/64677617,https://inaturalist-open-data.s3.amazonaws.com/photos/104016332/medium.jpeg?1605115761,NA,NA,NA,1,0,FALSE,333,Galt,3,3,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.4394794,38.2655538
64899649,Sat Nov 14 2020 16:33:05 GMT-0800 (PST),11/14/20,11/14/20 18:33,Pacific Time (US & Canada),3262627,alexbinck,11/14/20 18:46,11/14/20 22:06,research,CC-BY-NC,https://www.inaturalist.org/observations/64899649,https://inaturalist-open-data.s3.amazonaws.com/photos/104410689/medium.jpg?1605401213,NA,NA,"An impressive tree made all the more impressive for its tolerance of urban conditions--the opposite side (not pictured) has grown over the curb and into the asphalt of the street. 20’3” in circumference. Bark and leaves are atypical. Possible hybrid?

Based on the size and age it's hard to be sure if this tree is cultivated or wild--could be older than the park in which it is located.",1,0,FALSE,3,"Southside Park, Sacramento, CA, US",10,10,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.5021673,38.5677472
64956206,Sun Nov 15 2020 11:12:42 GMT-0800 (PST),11/15/20,11/15/20 13:12,Pacific Time (US & Canada),8778,gyrrlfalcon,11/15/20 13:13,11/19/20 23:01,research,CC-BY-NC,https://www.inaturalist.org/observations/64956206,https://inaturalist-open-data.s3.amazonaws.com/photos/104508684/medium.jpg?1605467611,NA,NA,NA,1,0,FALSE,3,"Cosumnes River Preserve, Elk Grove, CA, US",6,6,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.4200156,38.28097476
64962850,Sun Nov 15 2020 12:09:25 GMT-0800 (PST),11/15/20,11/15/20 14:09,Pacific Time (US & Canada),24029,tui,11/15/20 14:09,11/19/20 23:01,research,CC-BY-NC,https://www.inaturalist.org/observations/64962850,https://inaturalist-open-data.s3.amazonaws.com/photos/104516520/medium.jpg?1605471006,NA,NA,NA,1,0,FALSE,3,"Cosumnes River Preserve, Elk Grove, CA, US",10,10,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.4409506,38.2664418
65383942,2020/11/21 12:43 PM PST,11/21/20,11/21/20 14:43,Pacific Time (US & Canada),1409922,voleman,11/21/20 22:41,11/23/20 12:31,research,CC-BY-NC,https://www.inaturalist.org/observations/65383942,https://inaturalist-open-data.s3.amazonaws.com/photos/105215173/medium.jpeg?1606012365,NA,NA,NA,1,0,FALSE,NA,"La Riviera, CA, USA",122,122,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.3532386,38.57170433
65414715,2014/09/04 8:58 AM PDT,9/4/14,9/4/14 10:58,Pacific Time (US & Canada),1658107,rmyoshihara,11/22/20 10:59,11/22/20 13:59,research,CC-BY-NC,https://www.inaturalist.org/observations/65414715,https://inaturalist-open-data.s3.amazonaws.com/photos/105282082/medium.jpeg?1606064335,NA,NA,NA,1,0,FALSE,NA,"6700 Tarshes Dr, Carmichael, CA 95608, USA",195,195,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.310789,38.611886
65515085,2020-11-23 11:46:58 AM PST,11/23/20,11/23/20 15:46,Hawaii,1885728,marivillasol,11/23/20 23:34,11/24/20 14:54,research,CC-BY-NC,https://www.inaturalist.org/observations/65515085,https://inaturalist-open-data.s3.amazonaws.com/photos/105463432/medium.jpeg?1606196114,NA,NA,NA,1,0,FALSE,2,"Valley Hi / North Laguna, Sacramento, CA, USA",NA,NA,NA,NA,FALSE,gps,gps,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.426453,38.44180597
65661818,2020-11-26 3:05:35 PM PST,11/26/20,11/26/20 17:05,Pacific Time (US & Canada),3057,vermfly,11/26/20 17:06,11/29/20 8:43,research,CC-BY-NC,https://www.inaturalist.org/observations/65661818,https://inaturalist-open-data.s3.amazonaws.com/photos/105721276/medium.jpeg?1606431991,NA,NA,NA,1,0,FALSE,2,"Cassady Woods, Carmichael, CA 95608, USA",17,17,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.3400356,38.62984986
65762695,Sat Nov 28 2020 10:17:09 GMT-0800 (PST),11/28/20,11/28/20 14:17,Hawaii,829448,richtex45,11/28/20 12:19,11/29/20 22:50,research,NA,https://www.inaturalist.org/observations/65762695,https://static.inaturalist.org/photos/105901013/medium.jpg?1606587566,NA,NA,NA,1,0,FALSE,3,"Lewis Park, Sacramento, CA, US",65,65,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.5480644,38.50747336
65777085,2020/11/27 12:26 PM PST,11/27/20,11/27/20 14:26,Pacific Time (US & Canada),2603940,sheilatoner,11/28/20 16:14,11/28/20 19:40,research,CC-BY-NC,https://www.inaturalist.org/observations/65777085,https://static.inaturalist.org/photos/105925668/medium.jpeg?1606601401,NA,NA,NA,1,0,FALSE,NA,"Cosumnes River Preserve, Sacramento County, CA, USA",1741,1741,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.452993,38.26770527
65780317,Sat Nov 28 2020 04:58:50 GMT-0800 (PST),11/28/20,11/27/20 22:58,UTC,2880150,kat04747,11/28/20 17:13,11/28/20 18:05,research,NA,https://www.inaturalist.org/observations/65780317,https://static.inaturalist.org/photos/105932382/medium.jpg?1606605212,NA,NA,NA,1,0,FALSE,3,"Fair Oaks, CA, US",6,6,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.2863427,38.62396946
65790749,2020-11-28 9:43:44 AM PST,11/28/20,11/28/20 13:43,Hawaii,1885728,marivillasol,11/28/20 20:39,12/4/20 22:23,research,CC-BY-NC,https://www.inaturalist.org/observations/65790749,https://inaturalist-open-data.s3.amazonaws.com/photos/105951503/medium.jpeg?1606617588,NA,NA,Some kind of pink quartz in the root. Pretty 😎,1,0,FALSE,2,"Sloughhouse, CA 95683, USA",NA,NA,NA,NA,FALSE,gps,gps,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.09206,38.535735
65798237,11/17/20,11/17/20,NA,Pacific Time (US & Canada),811913,abcdefgewing,11/28/20 23:37,12/4/20 21:07,research,CC-BY-NC,https://www.inaturalist.org/observations/65798237,https://inaturalist-open-data.s3.amazonaws.com/photos/105965081/medium.jpg?1606627466,NA,NA,NA,1,0,FALSE,NA,"Willow Springs, Folsom, CA 95630, USA",8,8,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.1445652,38.64909135
66025335,2020/12/02 9:00 AM PST,12/2/20,12/2/20 11:00,Pacific Time (US & Canada),1658107,rmyoshihara,12/2/20 18:35,12/5/20 12:13,research,CC-BY-NC,https://www.inaturalist.org/observations/66025335,https://inaturalist-open-data.s3.amazonaws.com/photos/106350560/medium.jpeg?1606955603,NA,NA,Side note:  Added the second photo for context.  A city park perhaps planned around a natural drainage basin and oak stand.  The tree species are diverse and have been well cared for.  Not overrun with park users which made for a very pleasant visit,1,0,FALSE,NA,"9950 Elk Grove Florin Rd, Elk Grove, CA 95624, USA",188,188,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.3744743,38.3931726
66076033,2020-12-03 12:25:47 PM PST,12/3/20,12/3/20 16:25,Hawaii,1885728,marivillasol,12/3/20 22:15,12/3/20 22:31,research,CC-BY-NC,https://www.inaturalist.org/observations/66076033,https://inaturalist-open-data.s3.amazonaws.com/photos/106444838/medium.jpeg?1607055366,NA,NA,Mom and child? I know youre supposed to do separate observations for different individuals but the GPS is so close...,1,0,FALSE,2,"South Natomas, Sacramento, CA, USA",NA,NA,NA,NA,FALSE,gps,gps,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.500481,38.620296
66158491,2020-12-05 2:40:49 PM PST,12/5/20,12/5/20 16:40,Pacific Time (US & Canada),3262627,alexbinck,12/5/20 16:42,12/7/20 23:10,research,CC-BY-NC,https://www.inaturalist.org/observations/66158491,https://inaturalist-open-data.s3.amazonaws.com/photos/106591440/medium.jpeg?1607208130,NA,NA,"15'6"" in circumference.",1,0,FALSE,2,"South Natomas, Sacramento, CA, USA",9,9,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.5161451,38.60465445
66158681,2020-12-05 2:43:12 PM PST,12/5/20,12/5/20 16:43,Pacific Time (US & Canada),3262627,alexbinck,12/5/20 16:46,12/7/20 23:09,research,CC-BY-NC,https://www.inaturalist.org/observations/66158681,https://inaturalist-open-data.s3.amazonaws.com/photos/106591755/medium.jpeg?1607208420,NA,NA,"16'5"" in circumference",1,0,FALSE,2,"South Natomas, Sacramento, CA, USA",8,8,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.515957,38.60525155
66236963,2020/11/23 8:54 PM PST,11/23/20,11/23/20 22:54,Pacific Time (US & Canada),3854355,ryanbrooks99,12/6/20 22:59,12/7/20 1:21,research,CC-BY-NC,https://www.inaturalist.org/observations/66236963,https://inaturalist-open-data.s3.amazonaws.com/photos/106731009/medium.jpg?1607316888,NA,NA,"Deeply lobed, simple, green leaves",1,0,FALSE,NA,"Sacramento County, CA, USA",47,47,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.4379165,38.26547556
66396639,2020-12-10 2:00:05 PM PST,12/10/20,12/10/20 16:00,Pacific Time (US & Canada),5692,justin2,12/10/20 18:28,12/10/20 21:59,research,CC-BY,https://www.inaturalist.org/observations/66396639,https://inaturalist-open-data.s3.amazonaws.com/photos/107026893/medium.jpeg?1607646517,NA,NA,NA,1,0,FALSE,2,"Elk Grove, CA 95757, USA",NA,NA,NA,NA,FALSE,gps,gps,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.4947556,38.36918333
66396961,2020-12-10 1:54:07 PM PST,12/10/20,12/10/20 15:54,Pacific Time (US & Canada),5692,justin2,12/10/20 18:37,12/10/20 20:41,research,CC-BY,https://www.inaturalist.org/observations/66396961,https://inaturalist-open-data.s3.amazonaws.com/photos/107027554/medium.jpeg?1607647066,NA,NA,NA,1,0,FALSE,2,"Elk Grove, CA 95757, USA",NA,NA,NA,NA,FALSE,gps,gps,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.4939083,38.37006111
66424944,2020/12/10 3:40 PM PST,12/10/20,12/10/20 17:40,Pacific Time (US & Canada),5692,justin2,12/11/20 11:40,12/11/20 11:41,research,CC-BY,https://www.inaturalist.org/observations/66424944,https://inaturalist-open-data.s3.amazonaws.com/photos/107080280/medium.jpg?1607708405,NA,NA,NA,1,0,FALSE,NA,"13501 Franklin Blvd, Galt, CA 95632, USA",169,169,NA,NA,FALSE,NA,NA,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.43927,38.2657318
66505275,2020-12-12 12:38:21 PM PST,12/12/20,12/12/20 16:38,Hawaii,1885728,marivillasol,12/12/20 23:42,12/13/20 12:29,research,CC-BY-NC,https://www.inaturalist.org/observations/66505275,https://inaturalist-open-data.s3.amazonaws.com/photos/107226106/medium.jpeg?1607838196,NA,NA,NA,2,0,FALSE,2,"Sacramento, CA 95825, USA",NA,NA,NA,NA,FALSE,gps,gps,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.421849,38.56694497
66715211,2020-12-16 4:37:18 PM PST,12/16/20,12/16/20 18:37,Pacific Time (US & Canada),5179,leptonia,12/17/20 17:28,12/17/20 19:52,research,CC-BY-NC,https://www.inaturalist.org/observations/66715211,https://inaturalist-open-data.s3.amazonaws.com/photos/107612730/medium.jpeg?1608247695,NA,NA,NA,1,0,FALSE,2,"La Riviera, CA, USA",NA,NA,NA,NA,FALSE,gps,gps,valley oak,Quercus lobata,valley oak,Plantae,49011,-121.3512889,38.57312222
